unique_id,itemId,source,source_name,is_company,rank,shop,title,link,main_img_url,local_img_path,min_price,max_price,median_price,mean_price,sku_count,height_display,sku_names,sku_prices
"mkt_11_674419050367","674419050367","market","天猫大盘",false,11,"源氏木语官方旗舰店","源氏木语天然乳胶0胶水床垫抗菌防螨黄麻硬垫家用卧室1.8米薄垫子","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=674419050367","https://img.alicdn.com/bao/uploaded/i1/1105025069/O1CN01mUtbPO1nJel7p3nLT_!!4611686018427385901-0-item_pic.jpg","market_images/11.jpg",1959,2589,2259,2227.18,11,"8~15cm","(1) 乳胶款 ▪ 偏硬护脊/厚8cm | J107 | (2) 乳胶款 ▪ 偏硬护脊/厚10cm | J108 | (3) 乳胶款 ▪ 偏硬护脊/厚12cm | J111 | (1) 乳胶款 ▪ 偏硬护脊/厚8cm | J107 | (2) 乳胶款 ▪ 偏硬护脊/厚10cm | J108 | (3) 乳胶款 ▪ 偏硬护脊/厚12cm | J111 | (4) 记忆绵款 ▪ 偏硬护脊/厚8cm | J107 | (5) 弹簧款 ▪ 偏硬护脊/厚15cm | J107 | (6) 乳胶款/8CM+超柔床褥(JR01)J107 | (7) 乳胶款/10CM+超柔床褥(JR01)J108 | (8) 乳胶款/12CM+超柔床褥(JR01)J111","1959 | 2199 | 2319 | 1959 | 2199 | 2319 | 1959 | 2259 | 2259 | 2479 | 2589"
"mkt_12_596263974964","596263974964","market","天猫大盘",false,12,"芝华仕官方旗舰店","【芝华仕D026】政府补贴弹簧乳胶床垫席梦思酒店厚垫软硬卧室家用","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=596263974964","https://img.alicdn.com/bao/uploaded/i2/706084574/O1CN01Tc8jDW1jewiHV818E_!!706084574.jpg","market_images/12.jpg",1302.2,2455.65,1677.05,1720.57,5,"24~26cm","26CM经典升级版|软硬适中|进口乳胶 舒适护脊 | 26CM护脊升级版|偏硬支撑双重支撑 科学护脊 | 24CM整垫0胶版|软硬双睡|全0胶水工艺 A类抑菌面料 | 26CM双面版|软硬双睡|睡感可选 双重防螨 | 26CM记忆绵版|适中偏软|一张能撑腰的记忆绵床垫","1396.55 | 1302.2 | 2455.65 | 1771.4 | 1677.05"
"mkt_13_836501541416","836501541416","market","天猫大盘",false,13,"源氏木语官方旗舰店","源氏木语零胶水护脊床垫家用黄麻垫家居乳胶垫自然派独立弹簧厚垫","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=836501541416","https://img.alicdn.com/bao/uploaded/i2/1105025069/O1CN01a5MxaQ1nJelYztyv0_!!4611686018427385901-0-item_pic.jpg","market_images/13.jpg",1912.58,3039.34,2412.9,2446.59,8,"23cm","(全垫零胶水)自然派·护脊款(23CM厚/加硬H1)J158 | (全垫零胶水)自然派·经典款(23CM厚/偏硬H2)J158 | (全垫零胶水)自然派·透气款(23CM厚/偏硬H2)J158 | (全垫零胶水)自然派·双面款(23CM厚/正面H3反面H1)J158 | 护脊款+床褥(JR01)J158 | 经典款+床褥(JR01)J158 | 透气款+床褥(JR01)J158 | 双面款+床褥(JR01)J158","1912.58 | 2115.22 | 2346.94 | 2669.42 | 2275.36 | 2478.86 | 2734.96 | 3039.34"
"mkt_14_20719504509","20719504509","market","天猫大盘",false,14,"moonlightfamily旗舰店","月光之家乳胶床垫家用独立弹簧软垫儿童黄麻棕硬护腰席梦思1.8米","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=20719504509","https://img.alicdn.com/bao/uploaded/i2/919851856/O1CN01sVHPWB5zLED32pKq_!!4611686018427384656-0-item_pic.jpg","market_images/14.jpg",1268.2,2899,1498.55,1755.48,23,"21~26cm","风尚家用系列：家用床垫性价比拉满 | 风尚A 偏硬【固边防塌加固独立袋弹簧】2cm黄麻 21cm | 风尚B 适中【固边防塌加固独立袋弹簧】2cm乳胶 22cm | 风尚C 双面【固边防塌加固独立袋弹簧】2cm乳胶+2cm黄麻 24cm | 风尚D 偏软【固边防塌加固独立袋弹簧】3cm乳胶 24cm | 风尚E 双面【固边防塌加固独立袋弹簧】3cm乳胶+2cm黄麻 25cm | 轻奢护腰系列：护腰护脊专利设计 本店连续15年畅销NO.I | 轻奢D 双面【升级腰臀12圈加固+双钢加固防塌】2cm乳胶+2cm黄麻 24cm | 轻奢F 偏软【升级腰臀12圈加固+双钢加固防塌】2cm乳胶+2cm记忆棉 24cm | 轻奢E 适中【升级腰臀12圈加固+双钢加固防塌】2cm乳胶 22cm | 轻奢G 偏硬【升级腰臀12圈加固+双钢加固防塌】2cm黄麻 22cm | 卷包E 适中【升级腰臀12圈加固+压缩专用弹簧】2cm乳胶 22cm | 尊耀全拆系列：升级全拆+多种软硬可调+贝纹弹簧+8D透气护腰垫 | 全拆尊耀G【偏硬护脊 2cm无胶黄麻】腰不好人群 22cm | 全拆尊耀H【软硬适中 2cm天然乳胶】青少年人群 22cm | 全拆尊耀A【2种软硬可调 适中/微硬】青年和夫妻首选 22cm | 全拆尊耀B【2种软硬可调 偏软/适中】柔软且兼顾护腰 22cm | 全拆尊耀C【2种软硬可调 微硬/偏硬】怕热易出汗人群 22cm | 全拆尊耀D【2种软硬可调 微硬/偏硬】儿童和中老年人 22cm | 全拆尊耀E【4种软硬可调 偏软/微软/适中/微硬】全家适用 24cm | 全拆尊耀F【5种软硬可调 偏软/微软/适中/微硬/偏硬】闭眼选 26cm | 胖人专用系列：升级加粗加固弹簧，推荐体重＞180斤使用 | 胖人H 软硬双面【大体重专用弹簧 推荐＞180斤】24cm","2899 | 1268.2 | 1268.2 | 1348.95 | 1348.95 | 1398.25 | 2899 | 1498.55 | 1498.55 | 1438.2 | 1438.2 | 1438.2 | 2899 | 1498.55 | 1498.55 | 1548.7 | 1648.15 | 1648.15 | 1698.3 | 1748.45 | 1848.75 | 2899 | 1698.3"
"mkt_15_579469019207","579469019207","market","天猫大盘",false,15,"雅兰官方旗舰店","【有度旗舰】雅兰床垫国家补贴官方5A乳胶弹簧硬垫0胶黄麻席梦思","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=579469019207","https://img.alicdn.com/bao/uploaded/i2/828233086/O1CN012J1IFj1YfRMpo4BAn_!!4611686018427385214-0-item_pic.jpg","market_images/15.jpg",2259.3,3789.3,3066.8,2971.18,8,"20~29cm","【☆主推新品】有度·旗舰S-22cm 【双重分区承托升级】 | 有度·旗舰版3.0-23cm 【标准旗舰款-多重护脊】· | 有度·0胶-25cm【 0胶水环保护脊】 | 有度·旗舰Plus-24cm 【加厚乳胶释压-舒适升级】· | 有度·旗舰Pro-26cm【质价比超值推荐 | 3分区进阶硬支撑-透气升级】· | 有度·旗舰Max-29cm【3区微感释压-灵敏支撑】 | 有度·旗舰Kids-20cm【儿童床垫 | A类可拆洗-抗菌防螨】 | 有度·护脊版3.0-22cm【经典护脊配置-有力承托*】·","2429.3 | 2514.3 | 3109.3 | 3024.3 | 3449.3 | 3789.3 | 3194.3 | 2259.3"
"mkt_16_606160220072","606160220072","market","天猫大盘",false,16,"全友家居官方旗舰店","全友家居席梦思弹簧床垫180x200硬垫子卧室家用椰棕床垫国家补贴","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=606160220072","https://img.alicdn.com/bao/uploaded/i4/685563493/O1CN01jHgwrs1bfqZ9Q2Zp4-685563493.png","market_images/16.jpg",670.65,1206.15,925.65,920.34,8,"15~22cm","(1)椰岛0胶【经典护脊 双效支撑】床垫（21cm厚） | (2)椰岛Nova【Q弹抗扰 轻音舒睡】床垫（21cm厚） | (3)椰岛0胶·Pro【洁净升级 舒适护脊】床垫（20cm厚） | (4)椰岛Max【健康奢享 贴合深睡】床垫（20cm厚） | (5)椰岛0胶·SE【3D黄麻 硬弹支撑】床垫（20cm厚） | (6)椰岛0胶·Slim【小薄垫 高箱床标配】床垫（15cm厚） | (7)椰岛Promax【软硬皆有 双面舒睡】(22cm厚) | (9)椰岛0胶·Pure【可视窗口 双面可睡】床垫（22cm厚）","772.65 | 1002.15 | 772.65 | 1002.15 | 849.15 | 670.65 | 1087.15 | 1206.15"
"mkt_17_820208829398","820208829398","market","天猫大盘",false,17,"喜临门官方旗舰店","【白骑士Pros0胶】喜临门A类可拆洗席梦思乳胶透气四叶草弹簧床垫","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=820208829398","https://img.alicdn.com/bao/uploaded/i4/387542955/O1CN01TTt8LS1XhRU14kUxF_!!4611686018427383723-0-item_pic.jpg","market_images/17.png",2549.15,4598.5,3016.65,3236.55,10,"20~26cm","白骑士Pros0胶（主推款）【双睡感/26cm】可拆可洗支撑升级 | 白骑士Kids2.0（舒脊款）【双睡感/20CM】可拆可洗整垫0胶 | 白骑士0胶2.0（透气款）【双重睡感/26cm】透气升级久睡清爽 | 白骑士0胶（经典款）【双重睡感/26cm】整垫0胶软硬可调 | 白骑士Plus+（非0胶款）【双面睡感/25CM】四重升级睡得舒服 | 【床垫家纺套餐】白骑士Pro S+小海贝枕一对 | 【床垫家纺套餐】白骑士Pro S+空气层床笠 | 【床垫家纺套餐】白骑士Pro S+小海贝枕*2+空气层床笠 | 【软床床垫卧室套餐】白骑士Pro S(床垫)+尼亚pro（云雾米） | 【软床床垫卧室套餐】白骑士Pro S(床垫)+缓缓pro(云雾米)","2974.15 | 2549.15 | 2889.15 | 2719.15 | 2634.15 | 3229.15 | 3059.15 | 3314.15 | 4398.75 | 4598.5"
"mkt_18_762305889158","762305889158","market","天猫大盘",false,18,"麻大师旗舰店","麻大师豆7床垫国家补贴天然黄麻乳胶榻榻米儿童硬垫子护脊可定做","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=762305889158","https://img.alicdn.com/bao/uploaded/i4/2214226785163/O1CN01bMcFEm1o0hyixa8Xr_!!4611686018427384715-0-item_pic.jpg","market_images/18.jpg",852.64,4410.99,1515.64,1674.25,17,"6~15cm","豆7 护脊2.0[6CM厚]:A类针织面料+3cmS型黄麻 | 豆7 护脊2.0[8CM厚]:A类针织面料+5cmS型黄麻 | 豆7 护脊2.0[10CM厚]:A类针织面料+7cmS型黄麻 | 豆7 护脊2.0[15CM厚]:A类针织面料+12cmS型黄麻 | 豆7 舒脊2.0[8CM厚]:A类针织面料+2cm乳胶+3cmS型黄麻 | 豆7 舒脊2.0[10CM厚]:A类针织面料+2cm乳胶+5cmS型黄麻 | 豆7 舒脊2.0[12CM厚]:A类针织面料+2cm乳胶+7cmS型黄麻 | 豆7 舒脊2.0[15CM厚]:A类针织面料+2cm乳胶+10cmS型黄麻 | 豆7 护脊[6CM厚]:A类针织面料+3cm黄麻 | 豆7 护脊[8CM厚]:A类针织面料+5cm黄麻 | 豆7 舒脊[10CM厚]:A类针织面料+2cm乳胶+5cm黄麻 | 豆7 舒脊[12CM厚]:A类针织面料+2cm乳胶+7cm黄麻 | 豆七 0胶护脊-7cm=A类针织面料（8cc3D裥层）+5cmS型黄麻 | 豆七 0胶护脊-9cm=A类针织面料（8cc3D裥层）+7cmS型黄麻 | 豆七 0胶透气-9cm=A类针织面料（8cc3D裥层）+2cm8CC3D+5cmS型黄麻 | 豆七 0胶透气-11cm=A类针织面料（8cc3D裥层）+2cm8CC3D+7cmS型黄麻 | 定制专用 详询客服","985.24 | 1184.14 | 1383.04 | 1847.14 | 1316.74 | 1515.64 | 1714.54 | 1979.74 | 852.64 | 1051.54 | 1316.74 | 1515.64 | 1515.64 | 1780.84 | 1913.44 | 2178.64 | 4410.99"
"mkt_19_679598949615","679598949615","market","天猫大盘",false,19,"麻大师旗舰店","麻大师豆芽黄麻护脊床垫国家补贴双人硬垫子乳胶弹簧席梦思厚家用","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=679598949615","https://img.alicdn.com/bao/uploaded/i4/2214226785163/O1CN01Bo9sxk1o0hyh5vfVY_!!4611686018427384715-0-item_pic.jpg","market_images/19.jpg",1648.24,3305.74,2145.49,2205.16,10,"20~26cm","豆芽3.0经典 【护脊实力派/24CM】老少皆宜 | 豆芽3.0Air 【偏硬护脊/20CM】性价比拉满 | 豆芽3.0旗舰Pro【实力护脊/26CM】透气又护脊 | 豆芽3.0舒脊 【软硬适中/26cM】兼顾护脊&舒适 | 豆芽3.0 O胶【释压护脊+随心调节睡感+面层可拆晾晒】26CM | 豆芽4.0 O胶【科学护脊+多重睡感+可全拆可机洗】24CM | 豆芽经典款【偏硬护脊/23CM]性价比拉满 | 豆芽甄选款【净味护脊/24CM】专研新品 | 豆芽3.0Pro 【软硬适中/26CM】兼顾护脊&舒适 | 定制专用 详询客服","1847.14 | 1847.14 | 2244.94 | 2244.94 | 2775.34 | 3305.74 | 1648.24 | 2046.04 | 2244.94 | 1847.14"
"mkt_20_529712183806","529712183806","market","天猫大盘",false,20,"三足鸟品牌家居自营","三足鸟海绵床垫家用加厚高密度硬垫租房学生宿舍记忆棉软垫褥子","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=529712183806","https://img.alicdn.com/bao/uploaded/i4/2706365284/O1CN01VnmngC1ou7oZd6hkd_!!2706365284.jpg","market_images/20.jpg",120,403.6,236.1,241.67,24,"3~10cm","【升级软弹款-云感包裹】3cm厚-亲肤针织米色【30天试睡-5年质保】 软而不塌 | 【升级软弹款-云感包裹】5cm厚-亲肤针织米色【30天试睡-5年质保】 软而不塌 | 【升级软弹款-云感包裹】8cm厚-亲肤针织米色【30天试睡-5年质保】 软而不塌 | 【升级软弹款-云感包裹】10cm厚-亲肤针织米色【30天试睡-5年质保】 软而不塌 | 【升级软弹款-云感包裹】3cm厚-亲肤针织灰色【30天试睡-5年质保】 软而不塌 | 【升级软弹款-云感包裹】5cm厚-亲肤针织灰色【30天试睡-5年质保】 软而不塌 | 【升级软弹款-云感包裹】8cm厚-亲肤针织灰色【30天试睡-5年质保】 软而不塌 | 【升级软弹款-云感包裹】10cm厚-亲肤针织灰色【30天试睡-5年质保】 软而不塌 | 【升级适中款-柔韧支撑】3cm厚-亲肤针织米色【30天试睡-5年质保】 偏中硬 | 【升级适中款-柔韧支撑】5cm厚-亲肤针织米色【30天试睡-5年质保】 偏中硬 | 【升级适中款-柔韧支撑】8cm厚-亲肤针织米色【30天试睡-5年质保】 偏中硬 | 【升级适中款-柔韧支撑】10cm厚-亲肤针织米色【30天试睡-5年质保】 偏中硬 | 【升级适中款-柔韧支撑】3cm厚-亲肤针织灰色【30天试睡-5年质保】 偏中硬 | 【升级适中款-柔韧支撑】5cm厚-亲肤针织灰色【30天试睡-5年质保】 偏中硬 | 【升级适中款-柔韧支撑】8cm厚-亲肤针织灰色【30天试睡-5年质保】 偏中硬 | 【升级适中款-柔韧支撑】10cm厚-亲肤针织灰色【30天试睡-5年质保】 偏中硬 | 【升级偏硬款-硬而不硌】3cm厚-亲肤针织米色【30天试睡-5年质保】 硬而不硌 | 【升级偏硬款-硬而不硌】5cm厚-亲肤针织米色【30天试睡-5年质保】 硬而不硌 | 【升级偏硬款-硬而不硌】8cm厚-亲肤针织米色【30天试睡-5年质保】 硬而不硌 | 【升级偏硬款-硬而不硌】10cm厚-亲肤针织米色【30天试睡-5年质保】 硬而不硌 | 【升级偏硬款-硬而不硌】3cm厚-亲肤针织灰色【30天试睡-5年质保】 硬而不硌 | 【升级偏硬款-硬而不硌】5cm厚-亲肤针织灰色【30天试睡-5年质保】 硬而不硌 | 【升级偏硬款-硬而不硌】8cm厚-亲肤针织灰色【30天试睡-5年质保】 硬而不硌 | 【升级偏硬款-硬而不硌】10cm厚-亲肤针织灰色【30天试睡-5年质保】 硬而不硌","120 | 169.8 | 250.2 | 300.8 | 120 | 169.8 | 250.2 | 300.8 | 134 | 192.4 | 282.8 | 343.6 | 134 | 192.4 | 282.8 | 343.6 | 151.2 | 222 | 329.6 | 403.6 | 151.2 | 222 | 329.6 | 403.6"
"mkt_21_681034575545","681034575545","market","天猫大盘",false,21,"蓝盒子官方旗舰店","蓝盒子Z1小石头床垫独立袋装弹簧记忆棉偏硬家用卧室双人厚席梦思","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=681034575545","https://img.alicdn.com/bao/uploaded/i2/2210120102867/O1CN01F5Gbz91X38d2u2Wtp_!!4611686018427384787-2-item_pic.png","market_images/21.jpg",3305.65,3305.65,3305.65,3305.65,2,"22cm","【偏硬支撑/承托力更足】Z1小石头 厚度22cm | 【偏硬支撑/承托力更足】Z1小石头 厚度22cm","3305.65 | 3305.65"
"mkt_22_735591355625","735591355625","market","天猫大盘",false,22,"源氏木语官方旗舰店","源氏木语零胶水防螨床垫乳胶天然黄麻垫弹簧席梦思硬垫厚垫子麻豆","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=735591355625","https://img.alicdn.com/bao/uploaded/i2/1105025069/O1CN017mezTk1nJelYW6RDK_!!4611686018427385901-0-item_pic.jpg","market_images/22.jpg",3550.3,4896,3550.3,3791.81,7,"10~23cm","（5）弹簧升级款 ▪ 超声波独袋簧 ▪ 加硬承托/厚23cm | （6）弹簧升级款 ▪ 超声波独袋簧 ▪ 偏硬护脊/厚23cm | （7）超声波弹簧防螨海绵款 ▪ 敏感可睡 精准承托 ▪ 加硬承托/厚23cm | （8）超声波弹簧防螨海绵款 ▪ 敏感可睡 精准承托 ▪ 偏硬护脊/厚23cm | （10）智恒扣弹簧款 ▪ 偏硬+一对慢回弹记忆棉枕头(10CM厚RA00537) | （11）智恒扣弹簧款▪ 加硬+一对慢回弹记忆棉枕头(10CM厚RA00537) | （9）折叠款 ▪ 便携易收纳 ▪ 偏硬护脊/厚23cm","3550.3 | 3550.3 | 3550.3 | 3550.3 | 3768.4 | 4896 | 3677.1"
"mkt_23_978756604989","978756604989","market","天猫大盘",false,23,"源氏木语官方旗舰店","源氏木语0胶水床垫美满抗敏防螨透气垫家用竹炭绵垫独立弹簧厚垫","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=978756604989","market_images/23.jpg","market_images/23.jpg",2872.92,2872.92,2872.92,2872.92,1,"24cm","(全垫零胶水)美满·零胶水床垫(24CM厚/偏硬H2)JH2SFC000","2872.92"
"mkt_24_1064394192469","1064394192469","market","天猫大盘",false,24,"顾家家居卧室家具旗舰店","顾家家居睡饱饱儿童床垫护脊乳胶双面睡席梦思母婴A类面料M0089A","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1064394192469","market_images/24.jpg","market_images/24.jpg",,,,,1,"未标注","默认款/标准1.8m",""
"mkt_25_658398567065","658398567065","market","天猫大盘",false,25,"蓝盒子官方旗舰店","蓝盒子小蓝垫T2Pro记忆棉床垫薄垫家用软垫酒店专用宿舍榻榻米垫","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=658398567065","https://img.alicdn.com/bao/uploaded/i3/2210120102867/O1CN01dXZyJj1X38cxJGd5u_!!4611686018427384787-2-item_pic.png","market_images/25.jpg",1614.15,1614.15,1614.15,1614.15,1,"8cm","小蓝垫Pro【更蓬松更透气 / 旧床垫变高级】厚8cm","1614.15"
"mkt_26_973602877186","973602877186","market","天猫大盘",false,26,"喜临门官方旗舰店","【店播专享】【白骑士plus】喜临门席梦思乳胶软垫黄麻弹簧床垫","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=973602877186","https://img.alicdn.com/bao/uploaded/i1/387542955/O1CN01DqD1mW1XhRTkTzaCf_!!4611686018427383723-0-item_pic.jpg","market_images/26.jpg",2379.15,2974.15,2549.15,2600.15,5,"20~26cm","白骑士Plus（主推款）【双面睡感/25CM】双面可睡经典之选 | 白骑士Plus+（主推升级款）【双面睡感/25CM】四重升级主卧推荐 | 白骑士Lite+（基础升级款）【适中睡感/22CM】A类面料三区舒脊 | 白骑士Pros0胶（可拆洗款）【双睡感/26cm】支撑升级透气升级 | 白骑士Kids2.0（0胶舒脊款）【双睡感/20CM】可拆可洗整垫0胶","2464.15 | 2634.15 | 2379.15 | 2974.15 | 2549.15"
"mkt_27_655841117705","655841117705","market","天猫大盘",false,27,"栖作官方旗舰店","栖作坚果床垫可拆洗独立袋装弹簧记忆棉护脊硬儿童卧室家用席梦思","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=655841117705","https://img.alicdn.com/bao/uploaded/i3/2211983252447/O1CN01SdUtn71TwmGWw332i_!!4611686018427386847-0-item_pic.jpg","market_images/27.jpg",3289.5,6572.2,4681.8,4847.83,3,"23~28cm","【0胶坚果】经典硬床垫 23cm | 【0胶坚果·硬核】天然羊毛护脊 24cm | 【0胶坚果·馥桂】三重深弹护脊 28cm","3289.5 | 4681.8 | 6572.2"
"mkt_28_681141376007","681141376007","market","天猫大盘",false,28,"麻大师旗舰店","麻大师0胶水软床垫加硬神器黄麻护腰脊薄款偏硬板棕榈床垫子家用","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=681141376007","https://img.alicdn.com/bao/uploaded/i3/2214226785163/O1CN01sjFT571o0hzT7TYuR_!!4611686018427384715-0-item_pic.jpg","market_images/28.jpg",852.64,1648.24,1316.74,1281.83,11,"3.6~7.6cm","4.0Pro 厚度3.6CM=6D面料+3cmS型黄麻 | 4.0Pro 厚度5.6CM=6D面料+5cmS型黄麻 | 4.0Pro+ 厚度5.6CM=6D面料+2cm乳胶+3cmS型黄麻 | 4.0Pro+ 厚度7.6CM=6D面料+2cm乳胶+5cmS型黄麻 | 5.0Pro 厚度4.8CM=8D面料+4cm麻小豆 | 5.0Pro+ 厚度6.8CM=8D面料+2cm记忆棉+4cm麻小豆 | 5.0Pro+ 厚度6.8CM=8D面料+2cm乳胶+4cm麻小豆 | 5.0PLUS 厚度6.8CM=8D面料+2cm8cc3D+4cm麻小豆 | 经典3.0  厚度3.6CM=6D面料+3cm黄麻 | 经典3.0  厚度5.6CM=6D面料+5cm黄麻 | 定制专用 详询客服","985.24 | 1250.44 | 1383.04 | 1581.94 | 1316.74 | 1515.64 | 1515.64 | 1648.24 | 852.64 | 1051.54 | 999"
"mkt_29_675142171103","675142171103","market","天猫大盘",false,29,"Serta舒达官方旗舰店","Serta/舒达 妙享 乳胶弹簧床垫国家补贴软硬家用主卧双人厚床垫","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=675142171103","https://img.alicdn.com/bao/uploaded/i3/2862927971/O1CN01BoAcso28km9GMaBvG_!!4611686018427383907-0-item_pic.jpg","market_images/29.jpg",5693.06,10282.7,8073.05,8030.57,10,"22~28cm","【新品首发】妙享0胶【28cm/睡感可调节】|黄麻护脊 可拆卸晾晒 | 妙享儿童【22cm/偏硬】|A类亲肤面料 儿童护脊 | 妙享-经典版【25cm适中/硬】|双面睡感 经典热销 | 妙享One-升级版【26cm/适中】|细腻亲肤 轻奢之选 | 妙享舒压-进阶版【27cm/适中】| 酒店同款 品质之选 | 妙享舒睡-高奢版【28cm/偏软】|包裹感更强 甄享好眠 | 【妙享+星享Ⅱ】套床 咨询客服 享补贴价11299起 | 【妙享+大象耳朵悬浮床】套床 咨询客服 享补贴价9299起 | 【妙享舒压+星享Ⅱ】套床 咨询客服 享补贴价10399起 | 【妙享舒压+大象耳朵悬浮床】套床  咨询客服 享补贴价10199起","5693.06 | 5948.15 | 5948.15 | 6543.16 | 6798.24 | 10027.61 | 9603.7 | 9347.86 | 10282.7 | 10113.11"
"mkt_30_684267229066","684267229066","market","天猫大盘",false,30,"蓝盒子官方旗舰店","蓝盒子Z1Pro 酒店床垫双层弹簧记忆棉软硬适中五星级双人厚席梦思","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=684267229066","https://img.alicdn.com/bao/uploaded/i3/2210120102867/O1CN01TBSKdg1X38d3HLCUn_!!4611686018427384787-2-item_pic.png","market_images/30.jpg",5158.65,5158.65,5158.65,5158.65,2,"未标注","【五星睡感/软硬适中】Z1Pro | 【五星睡感/适中偏硬】Z1Pro加硬款","5158.65 | 5158.65"
